Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.90.211-10.0.1.69-42820-8080-6,192.168.90.211,42820,10.0.1.69,8080,6,2026-04-19 18:41:05,674,1663,130,174521,18013,104,40,104,13,138,0,138,0,285658753.70919883,2660237.3887240356,0.3759063022866704,68,674,3,674,0.4052916416115454,10,674,3,0,0,0,0,0,1663,130,0,0,66520,5200,2467359.0504451036,192878.33827893174,40,104,107.38092582264362,45,481,0,1,1,1663,1793,0,0,0,0.1032139398697005,107.38092582264362,104.94347564642213,138.56153846153848,66520,0,0,0,0,0,0,1663,174521,130,18013,8192,65536,1663,40,337.0,71,674,46,0,0,0,0,DDoS
192.168.82.175-10.0.8.61-38683-22-6,192.168.82.175,38683,10.0.8.61,22,6,2026-04-19 18:41:06,607,1853,164,51700,5085,27,40,27,13,31,0,31,4,93550247.1169687,3322899.5057660625,0.3009419930589985,41,607,8,607,0.32757690232056125,50,607,5,0,0,0,0,0,1853,164,0,0,74120,6560,3052718.2866556835,270181.2191103789,40,100,28.153197818542388,42,371,1,1,0,1853,2017,0,0,0,0.0983558994197292,28.153197818542388,27.90070156502968,31.00609756097561,74120,0,0,0,0,0,0,1853,51700,164,5085,8192,65536,1853,40,303.5,96,607,29,0,0,0,0,DDoS
192.168.14.30-10.0.1.131-22773-22-6,192.168.14.30,22773,10.0.1.131,22,6,2026-04-19 18:41:07,955,1424,53,143618,7775,100,40,100,13,146,0,146,10,158526701.57068062,1546596.8586387436,0.6465809072444143,37,955,1,955,0.6706460674157303,11,955,1,0,0,0,0,0,1424,53,0,0,56960,2120,1491099.4764397906,55497.38219895288,40,100,102.5003385240352,36,165,0,1,1,1424,1477,0,0,0,0.05413666810566921,102.5003385240352,100.85533707865169,146.69811320754718,56960,0,0,0,0,0,0,1424,143618,53,7775,16384,32768,1424,40,477.5,20,955,43,0,0,0,0,DDoS
192.168.29.244-10.0.10.200-50611-22-6,192.168.29.244,50611,10.0.10.200,22,6,2026-04-19 18:41:08,663,1263,75,104357,5547,82,40,82,8,73,0,73,0,165767722.47360483,2018099.5475113122,0.49551569506726456,100,663,7,663,0.5249406175771971,30,663,1,0,0,0,0,0,1263,75,0,0,50520,3000,1904977.3755656108,113122.17194570135,40,100,82.14050822122572,32,357,0,1,1,1263,1338,0,0,0,0.05315407687074178,82.14050822122572,82.62628661916072,73.96,50520,0,0,0,0,0,0,1263,104357,75,5547,16384,32768,1263,40,331.5,71,663,46,0,0,0,0,DDoS
192.168.15.230-10.0.7.84-30157-443-6,192.168.15.230,30157,10.0.7.84,443,6,2026-04-19 18:41:09,630,1018,99,191323,23446,187,40,187,19,236,0,236,9,340903174.60317457,1773015.873015873,0.5640107430617726,63,630,2,630,0.618860510805501,48,630,3,0,0,0,0,0,1018,99,0,0,40720,3960,1615873.0158730159,157142.85714285713,40,187,192.27305282005372,17,365,0,1,0,1018,1117,0,0,0,0.12254668806155036,192.27305282005372,187.9400785854617,236.82828282828282,40720,0,0,0,0,0,0,1018,191323,99,23446,16384,16384,1018,40,315.0,26,630,41,0,0,0,0,DDoS
192.168.24.81-10.0.1.203-65169-8080-6,192.168.24.81,65169,10.0.1.203,8080,6,2026-04-19 18:41:10,262,1058,32,108371,16113,102,40,102,17,503,0,503,1,475129770.9923664,4160305.3435114506,0.24036697247706423,83,262,2,262,0.24763705103969755,26,262,2,0,0,0,0,0,1058,32,0,0,42320,1280,4038167.9389312975,122137.40458015267,40,102,114.20550458715596,39,232,1,1,1,1058,1090,0,0,0,0.14868368844063448,114.20550458715596,102.43005671077505,503.53125,42320,0,0,0,0,0,0,1058,108371,32,16113,8192,32768,1058,40,131.0,67,262,39,0,0,0,0,DDoS
192.168.186.68-10.0.10.191-13906-80-6,192.168.186.68,13906,10.0.10.191,80,6,2026-04-19 18:41:11,211,750,25,142269,15833,189,40,189,5,633,0,633,6,749298578.1990521,3672985.7819905216,0.27225806451612905,79,211,8,211,0.2813333333333333,10,211,5,0,0,0,0,0,750,25,0,0,30000,1000,3554502.3696682467,118483.41232227489,40,189,204.0025806451613,45,453,0,1,0,750,775,0,0,0,0.11128917754394843,204.0025806451613,189.692,633.32,30000,0,0,0,0,0,0,750,142269,25,15833,8192,65536,750,40,105.5,58,211,20,0,0,0,0,DDoS
192.168.16.113-10.0.3.117-2111-443-6,192.168.16.113,2111,10.0.3.117,443,6,2026-04-19 18:41:12,116,1121,87,94117,11372,83,40,83,12,130,0,130,7,909387931.0344828,10413793.103448275,0.09602649006622517,100,116,10,116,0.10347903657448707,33,116,5,0,0,0,0,0,1121,87,0,0,44840,3480,9663793.103448275,750000.0,40,100,87.32533112582782,29,342,0,1,1,1121,1208,0,0,0,0.12082833069477353,87.32533112582782,83.95807314897414,130.71264367816093,44840,0,0,0,0,0,0,1121,94117,87,11372,65536,16384,1121,40,58.0,43,116,34,0,0,0,0,DDoS
192.168.26.141-10.0.3.162-61884-8080-6,192.168.26.141,61884,10.0.3.162,8080,6,2026-04-19 18:41:13,262,1358,66,134434,13891,98,40,98,12,210,0,210,7,566125954.1984733,5435114.503816794,0.18398876404494383,26,262,9,262,0.19293078055964655,15,262,3,0,0,0,0,0,1358,66,0,0,54320,2640,5183206.106870229,251908.39694656487,40,100,104.16081460674157,14,480,1,1,1,1358,1424,0,0,0,0.10332951485487302,104.16081460674157,98.9941089837997,210.46969696969697,54320,0,0,0,0,0,0,1358,134434,66,13891,32768,16384,1358,40,131.0,20,262,25,0,0,0,0,DDoS
192.168.121.233-10.0.8.91-14060-8080-6,192.168.121.233,14060,10.0.8.91,8080,6,2026-04-19 18:41:14,149,538,48,110876,13116,206,40,206,14,273,0,273,6,832161073.8255033,3932885.9060402685,0.25426621160409557,29,149,1,149,0.27695167286245354,31,149,3,0,0,0,0,0,538,48,0,0,21520,1920,3610738.255033557,322147.6510067114,40,206,211.59044368600684,35,176,0,1,1,538,586,0,0,0,0.11829431076157149,211.59044368600684,206.08921933085503,273.25,21520,0,0,0,0,0,0,538,110876,48,13116,32768,8192,538,40,74.5,16,149,40,0,0,0,0,DDoS
192.168.147.207-10.0.7.98-4003-8080-6,192.168.147.207,4003,10.0.7.98,8080,6,2026-04-19 18:40:25,5785,6,0,633,88,105,40,105,11,0,0,0,8,124632.67070008644,1037.1650821089024,964.1666666666666,35,5785,7,5785,964.1666666666666,8,5785,4,0,0,0,0,0,6,0,0,0,240,0,1037.1650821089024,0.0,40,105,120.16666666666667,40,137,0,1,0,6,6,0,0,0,0.13902053712480253,120.16666666666667,105.5,0.0,240,0,0,0,0,0,0,6,633,0,88,16384,16384,6,40,2892.5,11,5785,11,0,0,0,0,BruteForce
192.168.17.86-10.0.9.36-44249-22-6,192.168.17.86,44249,10.0.9.36,22,6,2026-04-19 18:40:26,1543,11,0,958,2,87,40,87,8,0,0,0,5,622164.6143875567,7128.96953985742,140.27272727272728,53,1543,3,1543,140.27272727272728,19,1543,1,0,0,0,0,0,11,0,0,0,440,0,7128.96953985742,0.0,40,100,87.27272727272727,31,125,1,1,0,11,11,0,0,0,0.0020876826722338203,87.27272727272727,87.0909090909091,0.0,440,0,0,0,0,0,0,11,958,0,2,16384,8192,11,40,771.5,10,1543,40,0,0,0,0,BruteForce
192.168.120.55-10.0.4.114-21949-80-6,192.168.120.55,21949,10.0.4.114,80,6,2026-04-19 18:40:27,3414,11,0,585,58,53,40,53,8,0,0,0,6,188342.12067955476,3222.026947861746,310.3636363636364,30,3414,6,3414,310.3636363636364,21,3414,4,0,0,0,0,0,11,0,0,0,440,0,3222.026947861746,0.0,40,100,58.45454545454545,10,467,0,1,0,11,11,0,0,0,0.09914529914529914,58.45454545454545,53.18181818181818,0.0,440,0,0,0,0,0,0,11,585,0,58,16384,16384,11,40,1707.0,96,3414,33,0,0,0,0,BruteForce
192.168.185.251-10.0.4.170-36053-443-6,192.168.185.251,36053,10.0.4.170,443,6,2026-04-19 18:40:28,8127,17,1,962,122,56,40,56,10,122,0,122,7,133382.55198720313,2214.8394241417495,451.5,65,8127,4,8127,478.05882352941177,49,8127,4,0,0,0,0,0,17,1,0,0,680,40,2091.792789467208,123.04663467454165,40,100,60.22222222222222,41,175,0,1,1,17,18,0,0,0,0.12681912681912683,60.22222222222222,56.588235294117645,122.0,680,0,0,0,0,0,0,17,962,1,122,32768,65536,17,40,4063.5,87,8127,43,0,0,0,0,BruteForce
192.168.240.160-10.0.2.23-26295-443-6,192.168.240.160,26295,10.0.2.23,443,6,2026-04-19 18:40:29,2075,9,0,284,42,31,40,31,14,0,0,0,6,157108.43373493975,4337.349397590361,230.55555555555554,47,2075,1,2075,230.55555555555554,37,2075,3,0,0,0,0,0,9,0,0,0,360,0,4337.349397590361,0.0,40,100,36.22222222222222,44,276,0,1,1,9,9,0,0,0,0.14788732394366197,36.22222222222222,31.555555555555557,0.0,360,0,0,0,0,0,0,9,284,0,42,8192,32768,9,40,1037.5,49,2075,11,0,0,0,0,BruteForce
192.168.120.154-10.0.2.92-49872-3389-6,192.168.120.154,49872,10.0.2.92,3389,6,2026-04-19 18:40:30,2128,12,1,363,42,30,40,30,14,42,0,42,3,190319.54887218046,6109.022556390977,163.69230769230768,61,2128,10,2128,177.33333333333334,50,2128,4,0,0,0,0,0,12,1,0,0,480,40,5639.097744360902,469.92481203007515,40,100,31.153846153846153,34,150,0,1,1,12,13,0,0,0,0.11570247933884298,31.153846153846153,30.25,42.0,480,0,0,0,0,0,0,12,363,1,42,8192,65536,12,40,1064.0,39,2128,41,0,0,0,0,BruteForce
192.168.27.34-10.0.3.181-42917-3306-6,192.168.27.34,42917,10.0.3.181,3306,6,2026-04-19 18:40:31,8091,8,0,278,1,34,40,34,11,0,0,0,4,34482.75862068965,988.752935360277,1011.375,92,8091,7,8091,1011.375,46,8091,2,0,0,0,0,0,8,0,0,0,320,0,988.752935360277,0.0,40,100,34.875,23,105,0,1,1,8,8,0,0,0,0.0035971223021582736,34.875,34.75,0.0,320,0,0,0,0,0,0,8,278,0,1,8192,65536,8,40,4045.5,19,8091,37,0,0,0,0,BruteForce
192.168.9.188-10.0.7.203-48373-3306-6,192.168.9.188,48373,10.0.7.203,3306,6,2026-04-19 18:40:32,1860,9,0,466,30,51,40,51,11,0,0,0,0,266666.6666666667,4838.709677419355,206.66666666666666,81,1860,6,1860,206.66666666666666,13,1860,5,0,0,0,0,0,9,0,0,0,360,0,4838.709677419355,0.0,40,100,55.111111111111114,35,220,1,1,1,9,9,0,0,0,0.06437768240343347,55.111111111111114,51.77777777777778,0.0,360,0,0,0,0,0,0,9,466,0,30,16384,65536,9,40,930.0,19,1860,26,0,0,0,0,BruteForce
192.168.240.130-10.0.1.155-13525-22-6,192.168.240.130,13525,10.0.1.155,22,6,2026-04-19 18:40:33,1794,15,0,657,26,43,40,43,11,0,0,0,8,380713.4894091416,8361.204013377926,119.6,49,1794,3,1794,119.6,10,1794,5,0,0,0,0,0,15,0,0,0,600,0,8361.204013377926,0.0,40,100,45.53333333333333,10,442,0,1,1,15,15,0,0,0,0.0395738203957382,45.53333333333333,43.8,0.0,600,0,0,0,0,0,0,15,657,0,26,16384,8192,15,40,897.0,29,1794,34,0,0,0,0,BruteForce
192.168.165.233-10.0.1.137-57359-80-6,192.168.165.233,57359,10.0.1.137,80,6,2026-04-19 18:40:34,4855,14,0,891,66,63,40,63,5,0,0,0,8,197116.37487126674,2883.625128733265,346.7857142857143,17,4855,4,4855,346.7857142857143,46,4855,4,0,0,0,0,0,14,0,0,0,560,0,2883.625128733265,0.0,40,100,68.35714285714286,22,445,1,1,0,14,14,0,0,0,0.07407407407407407,68.35714285714286,63.642857142857146,0.0,560,0,0,0,0,0,0,14,891,0,66,65536,16384,14,40,2427.5,56,4855,11,0,0,0,0,BruteForce
192.168.229.219-10.0.3.193-50405-22-6,192.168.229.219,50405,10.0.3.193,22,6,2026-04-19 18:40:35,5912,7,0,458,43,65,40,65,7,0,0,0,2,84742.89580514209,1184.0324763193505,844.5714285714286,63,5912,3,5912,844.5714285714286,5,5912,4,0,0,0,0,0,7,0,0,0,280,0,1184.0324763193505,0.0,40,100,71.57142857142857,28,371,0,1,1,7,7,0,0,0,0.09388646288209607,71.57142857142857,65.42857142857143,0.0,280,0,0,0,0,0,0,7,458,0,43,8192,32768,7,40,2956.0,40,5912,22,0,0,0,0,BruteForce
192.168.237.8-10.0.6.159-36759-3389-6,192.168.237.8,36759,10.0.6.159,3389,6,2026-04-19 18:40:36,9908,19,1,253,11,13,40,13,8,11,0,11,4,26645.135244247074,2018.5708518368995,495.4,37,9908,1,9908,521.4736842105264,19,9908,5,0,0,0,0,0,19,1,0,0,760,40,1917.6423092450545,100.92854259184497,40,100,13.2,40,440,0,1,0,19,20,0,0,0,0.043478260869565216,13.2,13.31578947368421,11.0,760,0,0,0,0,0,0,19,253,1,11,32768,8192,19,40,4954.0,72,9908,41,0,0,0,0,BruteForce
192.168.113.211-10.0.9.65-42238-443-6,192.168.113.211,42238,10.0.9.65,443,6,2026-04-19 18:40:37,7689,14,0,234,10,16,40,16,20,0,0,0,5,31733.645467551043,1820.782936662765,549.2142857142857,58,7689,9,7689,549.2142857142857,11,7689,5,0,0,0,0,0,14,0,0,0,560,0,1820.782936662765,0.0,40,100,17.428571428571427,17,483,0,1,1,14,14,0,0,0,0.042735042735042736,17.428571428571427,16.714285714285715,0.0,560,0,0,0,0,0,0,14,234,0,10,16384,65536,14,40,3844.5,96,7689,47,0,0,0,0,BruteForce
192.168.227.116-10.0.8.201-42568-22-6,192.168.227.116,42568,10.0.8.201,22,6,2026-04-19 18:40:38,8761,10,1,425,15,42,40,42,17,15,0,15,6,50222.57733135487,1255.5644332838717,796.4545454545455,88,8761,1,8761,876.1,27,8761,5,0,0,0,0,0,10,1,0,0,400,40,1141.422212076247,114.1422212076247,40,100,40.0,33,359,0,1,1,10,11,0,0,0,0.03529411764705882,40.0,42.5,15.0,400,0,0,0,0,0,0,10,425,1,15,8192,8192,10,40,4380.5,25,8761,14,0,0,0,0,BruteForce
192.168.61.106-10.0.3.3-49041-80-6,192.168.61.106,49041,10.0.3.3,80,6,2026-04-19 18:40:39,4465,19,0,563,69,29,40,29,13,0,0,0,1,141545.35274356103,4255.319148936171,235.0,17,4465,1,4465,235.0,41,4465,1,0,0,0,0,0,19,0,0,0,760,0,4255.319148936171,0.0,40,100,33.26315789473684,15,185,0,1,1,19,19,0,0,0,0.12255772646536411,33.26315789473684,29.63157894736842,0.0,760,0,0,0,0,0,0,19,563,0,69,32768,65536,19,40,2232.5,84,4465,37,0,0,0,0,BruteForce
192.168.35.165-10.0.6.200-1608-3306-6,192.168.35.165,1608,10.0.6.200,3306,6,2026-04-19 18:40:40,1279,14,1,752,25,53,40,53,10,25,0,25,10,607505.8639562158,11727.912431587178,85.26666666666667,71,1279,4,1279,91.35714285714286,36,1279,5,0,0,0,0,0,14,1,0,0,560,40,10946.0516028147,781.8608287724785,40,100,51.8,36,140,0,1,0,14,15,0,0,0,0.03324468085106383,51.8,53.714285714285715,25.0,560,0,0,0,0,0,0,14,752,1,25,32768,32768,14,40,639.5,12,1279,41,0,0,0,0,BruteForce
192.168.87.210-10.0.4.188-48788-3306-6,192.168.87.210,48788,10.0.4.188,3306,6,2026-04-19 18:40:41,8601,13,1,349,62,26,40,26,12,62,0,62,1,47785.14126264388,1627.7177072433437,614.3571428571429,64,8601,10,8601,661.6153846153846,39,8601,1,0,0,0,0,0,13,1,0,0,520,40,1511.452156725962,116.2655505173817,40,100,29.357142857142858,14,181,0,1,0,13,14,0,0,0,0.17765042979942694,29.357142857142858,26.846153846153847,62.0,520,0,0,0,0,0,0,13,349,1,62,32768,65536,13,40,4300.5,72,8601,20,0,0,0,0,BruteForce
192.168.3.29-10.0.4.173-52710-8080-6,192.168.3.29,52710,10.0.4.173,8080,6,2026-04-19 18:40:42,1406,6,0,881,50,146,40,146,11,0,0,0,6,662162.1621621621,4267.425320056899,234.33333333333334,89,1406,4,1406,234.33333333333334,10,1406,3,0,0,0,0,0,6,0,0,0,240,0,4267.425320056899,0.0,40,146,155.16666666666666,18,311,1,1,0,6,6,0,0,0,0.056753688989784334,155.16666666666666,146.83333333333334,0.0,240,0,0,0,0,0,0,6,881,0,50,16384,32768,6,40,703.0,96,1406,10,0,0,0,0,BruteForce
192.168.136.238-10.0.1.154-59943-22-6,192.168.136.238,59943,10.0.1.154,22,6,2026-04-19 18:40:43,7030,14,0,817,92,58,40,58,19,0,0,0,3,129302.98719772404,1991.465149359886,502.14285714285717,51,7030,10,7030,502.14285714285717,24,7030,4,0,0,0,0,0,14,0,0,0,560,0,1991.465149359886,0.0,40,100,64.92857142857143,17,358,0,1,0,14,14,0,0,0,0.11260709914320685,64.92857142857143,58.357142857142854,0.0,560,0,0,0,0,0,0,14,817,0,92,8192,65536,14,40,3515.0,40,7030,33,0,0,0,0,BruteForce
192.168.67.92-10.0.7.156-38906-3306-6,192.168.67.92,38906,10.0.7.156,3306,6,2026-04-19 18:40:44,5816,10,0,997,149,99,40,99,16,0,0,0,0,197042.64099037138,1719.39477303989,581.6,72,5816,2,5816,581.6,42,5816,2,0,0,0,0,0,10,0,0,0,400,0,1719.39477303989,0.0,40,100,114.6,13,295,1,1,1,10,10,0,0,0,0.14944834503510532,114.6,99.7,0.0,400,0,0,0,0,0,0,10,997,0,149,16384,8192,10,40,2908.0,80,5816,32,0,0,0,0,BruteForce
192.168.58.162-10.0.6.250-64098-80-6,192.168.58.162,64098,10.0.6.250,80,6,2026-04-19 18:40:45,9265,16,0,249,21,15,40,15,17,0,0,0,2,29141.93200215866,1726.9293038316243,579.0625,88,9265,3,9265,579.0625,48,9265,5,0,0,0,0,0,16,0,0,0,640,0,1726.9293038316243,0.0,40,100,16.875,38,418,1,1,1,16,16,0,0,0,0.08433734939759036,16.875,15.5625,0.0,640,0,0,0,0,0,0,16,249,0,21,32768,16384,16,40,4632.5,32,9265,26,0,0,0,0,BruteForce
192.168.224.172-10.0.8.207-49739-3389-6,192.168.224.172,49739,10.0.8.207,3389,6,2026-04-19 18:40:46,7147,18,0,945,23,52,40,52,15,0,0,0,2,135441.44396250174,2518.539247236603,397.05555555555554,83,7147,6,7147,397.05555555555554,24,7147,5,0,0,0,0,0,18,0,0,0,720,0,2518.539247236603,0.0,40,100,53.77777777777778,47,154,0,1,0,18,18,0,0,0,0.02433862433862434,53.77777777777778,52.5,0.0,720,0,0,0,0,0,0,18,945,0,23,8192,8192,18,40,3573.5,88,7147,12,0,0,0,0,BruteForce
192.168.144.212-10.0.1.227-41567-8080-6,192.168.144.212,41567,10.0.1.227,8080,6,2026-04-19 18:40:47,7134,6,0,575,19,95,40,95,16,0,0,0,3,83263.2464255677,841.0428931875525,1189.0,90,7134,3,7134,1189.0,21,7134,1,0,0,0,0,0,6,0,0,0,240,0,841.0428931875525,0.0,40,100,99.0,16,145,0,1,0,6,6,0,0,0,0.03304347826086956,99.0,95.83333333333333,0.0,240,0,0,0,0,0,0,6,575,0,19,32768,32768,6,40,3567.0,50,7134,43,0,0,0,0,BruteForce
192.168.104.26-10.0.8.182-56661-80-6,192.168.104.26,56661,10.0.8.182,80,6,2026-04-19 18:40:48,7527,8,0,440,64,55,40,55,5,0,0,0,6,66958.94778796333,1062.840441078783,940.875,35,7527,6,7527,940.875,11,7527,5,0,0,0,0,0,8,0,0,0,320,0,1062.840441078783,0.0,40,100,63.0,41,452,0,1,1,8,8,0,0,0,0.14545454545454545,63.0,55.0,0.0,320,0,0,0,0,0,0,8,440,0,64,32768,32768,8,40,3763.5,73,7527,31,0,0,0,0,BruteForce
192.168.242.43-10.0.2.167-8620-22-6,192.168.242.43,8620,10.0.2.167,22,6,2026-04-19 18:40:49,2883,5,0,541,29,108,40,108,18,0,0,0,3,197710.71800208118,1734.304543877905,576.6,25,2883,2,2883,576.6,50,2883,4,0,0,0,0,0,5,0,0,0,200,0,1734.304543877905,0.0,40,108,114.0,35,171,0,1,0,5,5,0,0,0,0.053604436229205174,114.0,108.2,0.0,200,0,0,0,0,0,0,5,541,0,29,8192,32768,5,40,1441.5,61,2883,24,0,0,0,0,BruteForce
192.168.163.220-10.0.2.231-9935-3389-6,192.168.163.220,9935,10.0.2.231,3389,6,2026-04-19 18:40:50,2432,15,0,740,37,49,40,49,7,0,0,0,10,319490.13157894736,6167.763157894737,162.13333333333333,36,2432,3,2432,162.13333333333333,8,2432,3,0,0,0,0,0,15,0,0,0,600,0,6167.763157894737,0.0,40,100,51.8,47,166,1,1,1,15,15,0,0,0,0.05,51.8,49.333333333333336,0.0,600,0,0,0,0,0,0,15,740,0,37,32768,32768,15,40,1216.0,69,2432,45,0,0,0,0,BruteForce
192.168.4.101-10.0.6.35-12224-3306-6,192.168.4.101,12224,10.0.6.35,3306,6,2026-04-19 18:40:51,1996,9,0,447,73,49,40,49,12,0,0,0,2,260521.04208416832,4509.018036072144,221.77777777777777,66,1996,2,1996,221.77777777777777,47,1996,1,0,0,0,0,0,9,0,0,0,360,0,4509.018036072144,0.0,40,100,57.77777777777778,10,399,1,1,0,9,9,0,0,0,0.16331096196868009,57.77777777777778,49.666666666666664,0.0,360,0,0,0,0,0,0,9,447,0,73,32768,8192,9,40,998.0,28,1996,36,0,0,0,0,BruteForce
192.168.122.112-10.0.4.199-8412-22-6,192.168.122.112,8412,10.0.4.199,22,6,2026-04-19 18:40:52,5715,6,0,544,41,90,40,90,5,0,0,0,2,102362.20472440944,1049.8687664041995,952.5,47,5715,7,5715,952.5,17,5715,1,0,0,0,0,0,6,0,0,0,240,0,1049.8687664041995,0.0,40,100,97.5,15,463,0,1,0,6,6,0,0,0,0.07536764705882353,97.5,90.66666666666667,0.0,240,0,0,0,0,0,0,6,544,0,41,8192,32768,6,40,2857.5,66,5715,48,0,0,0,0,BruteForce
192.168.139.144-10.0.6.135-1506-3306-6,192.168.139.144,1506,10.0.6.135,3306,6,2026-04-19 18:40:53,1005,17,1,623,39,36,40,36,10,39,0,39,6,658706.4676616915,17910.44776119403,55.833333333333336,83,1005,8,1005,59.11764705882353,35,1005,2,0,0,0,0,0,17,1,0,0,680,40,16915.422885572138,995.0248756218905,40,100,36.77777777777778,28,256,0,1,1,17,18,0,0,0,0.06260032102728733,36.77777777777778,36.64705882352941,39.0,680,0,0,0,0,0,0,17,623,1,39,16384,65536,17,40,502.5,12,1005,36,0,0,0,0,BruteForce
192.168.103.161-10.0.1.54-4968-80-6,192.168.103.161,4968,10.0.1.54,80,6,2026-04-19 18:40:54,7800,14,1,720,3,51,40,51,6,3,0,3,9,92692.3076923077,1923.076923076923,520.0,94,7800,10,7800,557.1428571428571,42,7800,5,0,0,0,0,0,14,1,0,0,560,40,1794.871794871795,128.2051282051282,40,100,48.2,45,475,1,1,0,14,15,0,0,0,0.004166666666666667,48.2,51.42857142857143,3.0,560,0,0,0,0,0,0,14,720,1,3,32768,65536,14,40,3900.0,38,7800,39,0,0,0,0,BruteForce
192.168.171.206-10.0.10.108-50148-3306-6,192.168.171.206,50148,10.0.10.108,3306,6,2026-04-19 18:40:55,3351,17,1,374,34,22,40,22,11,34,0,34,0,121754.70008952552,5371.530886302597,186.16666666666666,30,3351,9,3351,197.11764705882354,19,3351,1,0,0,0,0,0,17,1,0,0,680,40,5073.11250373023,298.41838257236645,40,100,22.666666666666668,50,181,0,1,1,17,18,0,0,0,0.09090909090909091,22.666666666666668,22.0,34.0,680,0,0,0,0,0,0,17,374,1,34,16384,32768,17,40,1675.5,31,3351,41,0,0,0,0,BruteForce
192.168.222.48-10.0.4.129-37533-80-6,192.168.222.48,37533,10.0.4.129,80,6,2026-04-19 18:40:56,6984,18,1,958,12,53,40,53,13,12,0,12,4,138888.8888888889,2720.504009163803,367.57894736842104,43,6984,9,6984,388.0,30,6984,1,0,0,0,0,0,18,1,0,0,720,40,2577.319587628866,143.184421534937,40,100,51.05263157894737,34,471,1,1,1,18,19,0,0,0,0.012526096033402923,51.05263157894737,53.22222222222222,12.0,720,0,0,0,0,0,0,18,958,1,12,65536,16384,18,40,3492.0,42,6984,50,0,0,0,0,BruteForce
192.168.184.168-10.0.1.244-20249-8080-6,192.168.184.168,20249,10.0.1.244,8080,6,2026-04-19 18:40:57,6923,8,0,664,57,83,40,83,12,0,0,0,10,104145.60161779575,1155.5683952043912,865.375,92,6923,7,6923,865.375,42,6923,2,0,0,0,0,0,8,0,0,0,320,0,1155.5683952043912,0.0,40,100,90.125,39,147,0,1,1,8,8,0,0,0,0.0858433734939759,90.125,83.0,0.0,320,0,0,0,0,0,0,8,664,0,57,32768,32768,8,40,3461.5,87,6923,13,0,0,0,0,BruteForce
192.168.250.83-10.0.8.14-19231-3306-6,192.168.250.83,19231,10.0.8.14,3306,6,2026-04-19 18:40:58,8610,10,0,377,5,37,40,37,17,0,0,0,8,44367.01509872241,1161.4401858304298,861.0,21,8610,7,8610,861.0,48,8610,4,0,0,0,0,0,10,0,0,0,400,0,1161.4401858304298,0.0,40,100,38.2,38,368,1,1,0,10,10,0,0,0,0.013262599469496022,38.2,37.7,0.0,400,0,0,0,0,0,0,10,377,0,5,32768,16384,10,40,4305.0,42,8610,44,0,0,0,0,BruteForce
192.168.118.205-10.0.4.132-53058-3389-6,192.168.118.205,53058,10.0.4.132,3389,6,2026-04-19 18:40:59,6600,15,0,872,159,58,40,58,14,0,0,0,3,156212.12121212122,2272.7272727272725,440.0,12,6600,3,6600,440.0,20,6600,4,0,0,0,0,0,15,0,0,0,600,0,2272.7272727272725,0.0,40,100,68.73333333333333,35,130,0,1,1,15,15,0,0,0,0.1823394495412844,68.73333333333333,58.13333333333333,0.0,600,0,0,0,0,0,0,15,872,0,159,16384,16384,15,40,3300.0,29,6600,31,0,0,0,0,BruteForce
