Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
benign-13,192.168.1.14,12367,10.0.0.1,443,6,2024-01-01 10:15:00,385392.0390394614,166,252,441189,211827,1109.4221919671154,49.0797802644736,2657.765060240964,476.6531912217044,1199.2447688600967,44.7522378964776,840.5833333333334,330.68541565151014,1694420.055036829,1084.6098457088258,921.9905240178502,4424.5519073758205,21384.287038463524,751.3752866434551,192696.0195197307,1160.8193946971728,1227.0728811374188,49676.538402893275,354.60721394533766,192696.0195197307,764.6667441259154,4940.212259858387,45759.32290386,983.1632056632856,132,201,0,0,6640,10080,430.7302258078112,653.8796199010146,34.53106293247929,1377.2321019814144,1562.2392344497607,281.6218879355513,100715.47353908434,1,1,0,334,416,0,0,0,0.4801275643771717,1562.2392344497607,2657.765060240964,840.5833333333334,3650.453742163008,8.680430464551776,2067.6154422204645,974.6065000043207,8.531872129082416,861.6064192668069,166,441189,252,211827,48369,22615,193,57,14090.321019551815,7539.3693113320805,34980.63563782736,3101.7250211917094,1396.0036048346174,1028.0173230153903,14046.724539586172,219.95656807608466,BENIGN
benign-14,192.168.1.15,26370,10.0.0.1,443,6,2024-01-01 10:15:00,282516.9034667675,333,195,397757,181436,1084.0538844291223,45.24569002961811,1194.4654654654655,262.6304251097159,819.6518305289204,41.50159698371926,930.4410256410256,260.4507978025066,2050118.038576515,1868.914721635793,535.0698929294839,2765.122859297974,42857.16755854476,315.43780200942376,141258.45173338376,424.19955475490616,1106.253112371442,35088.42504355246,329.70796184069275,141258.45173338376,724.4023165814551,1421.7009984310982,39379.201953011536,965.8088442342619,266,156,0,0,13320,7800,1178.6905346680285,690.2241869677645,31.040083935088926,1087.039897218277,1096.9564393939395,276.3854783171803,44952.42980628913,0,1,0,422,526,0,0,0,0.45614784906362427,1096.9564393939395,1194.4654654654655,930.4410256410256,2080.269807124786,19.713304640217174,4078.0001229772147,1520.275046032542,7.701821332966128,2085.0383602288002,333,397757,195,181436,57500,59920,60,57,19738.36497452861,6716.915426181813,41195.91203697566,4219.979422800257,3580.839610557336,1968.0823777844378,10552.097426309592,251.52417842276643,BENIGN
benign-15,192.168.1.16,49017,10.0.0.1,443,6,2024-01-01 10:15:00,330997.6282350052,138,439,98450,137861,1228.2988623263464,40.22439008279349,713.4057971014493,457.33753218413517,901.6507150963306,46.37878171309746,314.03416856492026,82.23176566864808,713935.6292674745,1743.214907843193,573.6527352426433,1976.6647228465445,11512.96367986642,896.4651337984374,165498.8141175026,1199.2667689674101,1502.8623540172755,13511.39495258407,297.3230985753801,165498.8141175026,376.99046496014256,2090.65034002405,34736.76765485774,816.2365462153559,110,351,0,0,5520,17560,416.92141643390056,1326.2934914092925,32.405175205567176,1210.0037281718237,409.5511265164645,275.648955863655,133887.72742794937,0,1,0,461,575,0,0,0,1.4003148806500763,409.5511265164645,713.4057971014493,314.03416856492026,4924.320087248225,5.653479864850154,2664.6130157128605,1831.0004177176015,9.429327510012602,3450.4566288005467,138,98450,439,137861,32240,58614,53,57,8726.08618364764,2990.736468330326,41726.04332304752,1967.288964754923,3542.359690718426,1269.1450348528206,5861.9297009895035,620.8519890606208,BENIGN
benign-16,192.168.1.17,11675,10.0.0.1,443,6,2024-01-01 10:15:00,344859.8440088454,296,147,458526,334671,1136.418641859957,41.853760765695206,1549.0743243243244,450.18926940034396,1189.1319768811666,41.63558182154762,2276.673469387755,393.6155836599793,2300056.1352096857,1284.5798306068868,778.4646591621793,3044.6435582898407,45718.415915275065,609.7550854132089,172429.9220044227,582.5335202852118,4569.901671501867,17916.947627679358,613.856803701564,172429.9220044227,1172.992666696753,3524.7520924081446,38379.93193129738,562.2042244082586,236,117,0,0,11840,5880,858.3197062294322,426.26012437745453,49.4002800992202,1001.1511618666516,1790.512415349887,384.4221985566453,119284.45518144399,1,1,0,354,441,0,0,0,0.7298844558432891,1790.512415349887,1549.0743243243244,2276.673469387755,2480.980683126885,8.747645251210077,1601.5135336422536,980.6263119445316,9.517598116827187,1936.5372292372278,296,458526,147,334671,42787,29431,66,56,9480.989380912513,2484.3533677743076,35422.154076545135,1948.7678670178962,3590.4909239014196,800.4759904081205,10190.789367780068,855.9532470982226,BENIGN
benign-17,192.168.1.18,55869,10.0.0.1,443,6,2024-01-01 10:15:00,199710.98981763632,308,338,391295,328484,1405.0536813015676,40.308797238298006,1270.4383116883116,245.44217473282512,847.3563185732451,47.34396681938342,971.8461538461538,113.295830346078,3604103.1124889897,3234.6742690018564,309.1501390365887,3721.415372476882,10343.184239834198,934.2777364332861,99855.49490881816,324.2061523013577,1124.05302301344,44979.70902650937,820.9841348494987,99855.49490881816,295.4304583101129,1185.657433456918,21260.510426671317,753.4275967651513,246,270,0,0,12320,13520,1542.2285988429906,1692.445670158866,44.025211685789756,1016.8754005577986,1114.2089783281733,263.23433879446975,108183.92575533398,0,1,0,516,644,0,0,0,0.8394791653356164,1114.2089783281733,1270.4383116883116,971.8461538461538,1508.9432251008893,19.62185497330595,2042.4124459043096,854.0626162461201,14.944298668270207,3182.036855577213,308,391295,338,328484,50899,47905,193,55,13553.973458997885,3119.3585324971746,59834.57867114829,1151.2142257079508,3766.8322565535063,1739.3190799669878,6536.363085593524,324.22657892081054,BENIGN
benign-18,192.168.1.19,14213,10.0.0.1,443,6,2024-01-01 10:15:00,477413.0088562189,319,429,97879,68075,1126.2736039720828,41.179562775458585,306.8307210031348,479.8848109833206,1005.3278465212301,30.536965229871345,158.6829836829837,183.78790373862486,347610.97188698495,1566.7775827727246,638.2526856366562,3421.1354825394997,34810.49351625206,136.08543785591053,238706.50442810945,748.2962521257349,2176.97885620503,25780.232163270513,836.7503621565806,238706.50442810945,556.4254182473413,4761.463543874131,20400.486384621414,983.1127833390996,255,343,0,0,12760,17160,668.1845573589561,898.5930254137685,31.10786486003992,1007.2082795823273,221.86363636363637,165.86422021395822,12169.100451231661,0,1,0,598,746,0,0,0,0.6955015886962475,221.86363636363637,306.8307210031348,158.6829836829837,2661.0713584506475,8.614840811492959,1469.6878113038686,3121.762972174676,10.642247168372922,917.3853209146024,319,97879,429,68075,35635,38782,131,43,13465.975634765982,4752.970867785946,35311.72559852226,3118.1766697798653,3340.750270697225,993.6136875340101,11920.06020340196,181.56845018737738,BENIGN
benign-19,192.168.1.20,47063,10.0.0.1,443,6,2024-01-01 10:15:00,330080.49924681324,141,105,323277,306731,1306.930376256245,45.87106536166245,2292.744680851064,435.0868844200272,857.9313232505855,33.389411536067094,2921.247619047619,92.69886161760039,1908649.5610542565,745.2727457736205,1341.7906473447692,3296.0700596648535,30162.633892897265,749.5568642534035,165040.24962340662,1170.4982242794795,2737.483520676713,34721.969160013454,239.08978821664337,165040.24962340662,1571.811901175301,3827.6284283893788,24477.376654785912,460.0790159278712,112,84,0,0,5640,4200,427.16852501658735,318.10422075703315,45.97179654067398,1417.3994907209938,2561.008130081301,447.1131893026379,218623.1219835227,0,1,0,196,244,0,0,0,0.9488178868277051,2561.008130081301,2292.744680851064,2921.247619047619,3743.8482206530534,11.706883721718114,4949.569627565421,1259.78004019552,13.387772125527134,1932.4448027670935,141,323277,105,306731,36289,46201,87,53,14627.844041744871,3051.5262665670025,31898.678753970104,3176.722966214571,4785.917373018706,1150.1662533332878,10213.669398093378,266.3188181283325,BENIGN
benign-20,192.168.1.1,37740,10.0.0.1,443,6,2024-01-01 10:15:00,247468.97503350367,174,121,300954,350693,1446.9992464188822,59.69855717573154,1729.6206896551723,248.9408410008789,1041.105133521607,33.68535235981533,2898.289256198347,225.30807482366959,2633247.2582139904,1192.068621773947,838.8778814695039,1865.351080938423,37394.464589909076,641.4457583128163,123734.48751675183,711.1177443491484,1790.7737435111271,35099.09904684539,972.7671066803061,123734.48751675183,1022.5990703863788,4714.929486847781,20249.804573506866,230.74308694404766,139,96,0,0,6960,4840,703.1184413175145,488.95018045643246,40.94532447124998,1063.8257261749322,2208.9728813559323,106.37296756086951,167377.40831602286,0,1,0,236,293,0,0,0,1.1652711045541844,2208.9728813559323,1729.6206896551723,2898.289256198347,1154.5120310662776,10.76071814168399,3045.8988910923636,3753.6380515538876,10.48988084630457,1858.648541161454,174,300954,121,350693,34455,56839,160,50,19113.753876961666,3407.4701854575474,51162.99240452357,4916.2416868709315,3403.924554807972,1811.7041654208822,7171.577097094884,456.0180885648086,BENIGN
benign-21,192.168.1.2,64481,10.0.0.1,443,6,2024-01-01 10:15:00,218219.07925770647,389,109,287705,350426,1026.6577892136706,45.64589270332027,739.6015424164524,348.6437209331914,838.56262427263,44.145844088293615,3214.9174311926604,230.3423542380747,2924267.6771007604,2282.1102613666762,438.1909222042299,4466.669769823721,40257.00147792747,389.8965724307231,109109.53962885324,280.4872484032217,4671.791089791766,16357.175888215987,353.25667439331784,109109.53962885324,1001.0049507234241,1566.3603600885358,32003.388943400387,635.5515265818898,311,87,0,0,15560,4360,1782.6122322723636,499.4980290943127,36.58587527102263,1299.0357008625115,1281.3875502008032,426.6401836704921,240567.13090534922,0,1,0,398,496,0,0,0,1.218004553275056,1281.3875502008032,739.6015424164524,3214.9174311926604,2624.9453457099435,11.941161530912407,3198.844621515057,2027.1802542806963,8.979230642429734,2373.8445937516017,389,287705,109,350426,42514,58676,67,53,10369.107281039282,7755.553884577477,52782.83468431912,4188.751186790798,1842.7238901913868,1265.682288038874,6332.066830264254,964.8484048107118,BENIGN
benign-22,192.168.1.3,58445,10.0.0.1,443,6,2024-01-01 10:15:00,280844.16637952684,171,214,154939,242216,1310.0027083805458,48.21611367882817,906.0760233918129,161.86039879070512,1109.7028965171417,33.977103144185115,1131.8504672897195,393.235611179213,1414147.230187766,1370.8670005974743,729.4653672195502,4574.452799280027,48208.535740297586,528.5475705003714,140422.08318976342,821.1817730395521,4762.868493937195,15813.506065844347,950.3677966250107,140422.08318976342,656.1779588306701,4863.219466811508,19619.435698898975,119.05705910886574,136,171,0,0,6840,8560,608.8785898757612,761.988410721713,39.677136591547466,1375.3601802555993,1031.5714285714287,313.36679830048996,83355.07321716072,0,1,0,308,383,0,0,0,1.5632991048089893,1031.5714285714287,906.0760233918129,1131.8504672897195,2065.57204261457,19.129926827524564,2429.897851689033,910.9221106594188,14.482532724131515,3104.556902229861,171,154939,214,242216,41449,45004,131,53,8308.16071204564,3873.9898929280935,36482.36931605346,1783.5365562270051,2838.4450194530273,1722.0667996804514,11764.671721289036,204.38463284391008,BENIGN
benign-23,192.168.1.4,44627,10.0.0.1,443,6,2024-01-01 10:15:00,87496.08203452107,297,252,252301,387045,1186.8716994026033,49.06435292497419,849.4983164983165,140.90441644372441,1070.8907266427261,38.548572875897676,1535.892857142857,125.71171184400875,7307138.618478365,6274.566668978335,159.37355561843546,1332.4984308451003,42427.80645655375,731.1523702468733,43748.04101726053,147.29980140491762,2650.570698238464,43574.17812142507,504.7387690626613,43748.04101726053,173.60333737008148,1707.60695186132,42821.90007415969,836.013145778176,237,201,0,0,11880,10080,3394.4377061686073,2880.1289628097275,46.69857857485465,1113.2186657981345,1164.5646630236795,215.05291892367393,245915.16573143317,0,1,0,439,547,0,0,0,1.5340605070927187,1164.5646630236795,849.4983164983165,1535.892857142857,2025.3706237035803,16.324467711050833,2988.4572257677396,3508.324612296335,11.576730727686643,2234.690647259648,297,252301,252,387045,49169,20179,131,44,10467.08878305905,4090.3327978099037,37355.908984793,2350.696430336401,2208.7697349368827,1095.5697763505977,7850.271137195898,508.1022666354927,BENIGN
benign-24,192.168.1.5,28020,10.0.0.1,443,6,2024-01-01 10:15:00,379844.03194921446,347,100,365028,58405,1240.4083477703462,49.57616361491713,1051.9538904899136,274.77357130198334,808.2803897049554,47.40427625448063,584.05,231.1570608405344,1114754.9109225268,1176.7987974068376,849.7629350094284,4053.725770153006,28969.23506182056,915.1598648019789,189922.01597460723,547.3256944513176,4855.780212059975,30264.439159048186,855.486178282606,189922.01597460723,1899.2201597460723,2909.7096235181853,44885.847727454,421.5059272730969,277,80,0,0,13880,4000,913.5328472039657,263.265950202872,43.02390596249187,1245.940258719914,947.2774049217002,474.5250222752475,248213.4360853679,0,1,0,357,445,0,0,0,0.16000142454825383,947.2774049217002,1051.9538904899136,584.05,4647.423704626679,11.587403465630164,4834.70018031457,3533.480615831854,10.88446305647168,2491.707195847788,347,365028,100,58405,52204,39348,64,40,14983.052114040704,3105.8505077660025,35470.30817125369,1867.7956047319135,2522.577528696861,1602.2920028620151,9280.959122472143,733.141374240457,BENIGN
benign-25,192.168.1.6,1968,10.0.0.1,443,6,2024-01-01 10:15:00,212413.86718097742,232,328,156778,293713,1362.9636732838449,49.09335611117028,675.7672413793103,167.69830488483132,1025.549083383821,37.14080947491138,895.4664634146342,93.26741635405021,2120817.279863277,2636.362716954246,379.3104771088883,1558.5342705329244,46842.229053747316,933.4255071668895,106206.93359048871,457.7885068555548,2799.780531393976,23554.52515356826,841.6885409379639,106206.93359048871,323.80162680027047,2499.7984810314156,17049.957455850927,489.0796144110928,185,262,0,0,9280,13120,1092.2074113096162,1544.1553056446298,38.14942073622275,1122.741789173587,804.4482142857142,256.16007088599576,94887.50137092762,1,1,0,448,558,0,0,0,1.8734324969064537,804.4482142857142,675.7672413793103,895.4664634146342,3972.332028296886,16.24991621693136,4766.162401350783,1635.326746084047,14.918015542009064,1668.549032494063,232,156778,328,293713,34179,50538,182,50,9188.04211425384,7627.52976952401,44338.19100686045,3329.0658723439115,3845.7729321298393,1900.5035630423683,12575.39044964535,593.2635057286809,BENIGN
benign-26,192.168.1.7,3907,10.0.0.1,443,6,2024-01-01 10:15:00,75037.13693607868,307,372,435149,91084,1403.630734210231,46.901151829961236,1417.4234527687297,429.6005991083465,905.87605769533,30.308406924220318,244.8494623655914,308.5537195234325,7012967.4650070695,9048.852711137082,110.51124732854002,4507.508472354478,36363.42039297193,238.47494196520304,37518.56846803934,122.21032074279915,3555.467753535935,45590.3759181227,763.8314606147893,37518.56846803934,100.85636684956812,1539.4324909585725,16216.679959363179,894.9976235849663,245,297,0,0,12280,14880,4091.3074850060148,4957.545226131067,41.7066824100483,1496.545698205241,775.0117820324006,313.08149981886083,218901.52025757456,1,1,0,543,677,0,0,0,0.2093168087252872,775.0117820324006,1417.4234527687297,244.8494623655914,3397.1048330172566,9.999372970084933,3226.342415696742,3631.8879268858536,13.555520692429342,1356.7502589734627,307,435149,372,91084,26523,27534,102,49,6640.486027432741,3141.440519237555,52631.52275019877,4319.201799437603,4344.823225277081,1455.2226139800566,11486.747829284755,110.30052946828505,BENIGN
benign-27,192.168.1.8,54672,10.0.0.1,443,6,2024-01-01 10:15:00,312682.5798881085,162,110,462103,135057,1192.4445025879015,53.13079656078202,2852.4876543209875,393.4999303773317,1192.2441426907517,43.500039152275235,1227.790909090909,324.6041759404519,1909796.1908005555,869.8917608308512,1149.5683084121636,2050.0659935763915,12843.976508912376,972.6601958078577,156341.28994405424,965.0696910126804,3488.974538715598,44783.23602991363,197.26970972104158,156341.28994405424,1421.2844540368567,1409.0579422007456,26789.640265789112,538.0300964070411,129,88,0,0,6480,4400,518.0972987301393,351.7944621007119,39.115997763309835,1205.6629501501177,2195.4411764705883,361.08187107860743,70368.89681189044,1,1,0,217,270,0,0,0,0.2922660099588187,2195.4411764705883,2852.4876543209875,1227.790909090909,2389.087318254397,14.993273783244952,1851.8032298881499,1368.1252511091034,7.653875131822461,1684.6020018952186,162,462103,110,135057,42690,35012,158,54,5249.1871197853225,5865.229700759883,47524.132874585615,1394.658240740918,1978.1797077960803,772.1655422155866,8705.298605890717,798.8393723744795,BENIGN
benign-28,192.168.1.9,53869,10.0.0.1,443,6,2024-01-01 10:15:00,455457.5789502303,150,292,184934,79079,1045.4473581264506,41.083059719896795,1232.8933333333334,306.63690655189083,1060.1277314002368,47.947749104524746,270.81849315068496,193.714186916681,579665.4006911361,970.4526182630482,1030.447011199616,3047.7795087176182,42374.08369106642,345.3076350196291,227728.78947511516,1518.191929834101,4871.707495522518,11302.670658695328,553.8941579666499,227728.78947511516,779.8931146408054,4968.803693739387,12648.30129842001,166.75218427671064,120,233,0,0,6000,11680,329.33912384492584,641.1134944181224,43.727179428594994,1014.2966914797403,597.3144796380091,392.85885046343816,195462.29784976263,0,1,0,353,440,0,0,0,0.4276066055998356,597.3144796380091,1232.8933333333334,270.81849315068496,1452.4640875757036,12.859401192098405,4774.189896717421,2531.1579853080066,9.360569911672485,3006.0724202662927,150,184934,292,79079,52170,32073,184,45,12305.054919642287,2886.070831370615,28395.88038741217,2731.2298396362444,2425.7093739188354,997.3787855758349,8475.497096554622,340.161441622233,BENIGN
benign-29,192.168.1.10,51351,10.0.0.1,443,6,2024-01-01 10:15:00,84201.175413081,168,473,236177,204832,1088.9605599532288,44.08108993907908,1405.8154761904761,288.46707739367093,1165.3941277160343,31.52025797869922,433.04862579281183,381.2548226172696,5237563.464363318,7612.720331460099,131.3590880079267,4659.394850027087,42551.3595816545,758.1477490849127,42100.5877065405,250.59873634845536,3098.671950007703,45127.90651171704,270.15655093783926,42100.5877065405,89.00758500325688,4015.752368497427,12223.776826423482,727.7808105003113,134,378,0,0,6720,18920,1995.2215533311962,5617.498778128904,48.77857709511653,1033.8991022885523,688.0015600624025,416.08966876815845,243599.99213898735,1,1,0,512,639,0,0,0,0.867281742083268,688.0015600624025,1405.8154761904761,433.04862579281183,3181.1086435480192,6.177857173931633,2560.8724191853917,1466.7172980321525,13.981502713214866,2115.826548074867,168,236177,473,204832,23283,39800,188,58,6633.575893046467,6278.996526853342,46255.21036982674,4963.679792018602,2814.168362381768,1166.1043576310417,5944.095902144325,574.7939225337634,BENIGN
